YEAR,QUARTER,MONTH,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,TDOMT_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,NALA_COST,NDOM_COST,NDOMT_COST,TDOMT_COST
2013,1,1,19393,Southwest Airlines Co.,3,0.00,139334389.00,139334389.00,0.00,278308.00,278308.00,139612697.00,0.00,440610718.00,440610718.00,0.00,934064.00,934064.00,441544782.00
2013,1,1,19687,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,1,1,19690,Hawaiian Airlines Inc.,3,0.00,11583400.00,11583400.00,0.00,27934.00,27934.00,11611334.00,0.00,35388212.00,35388212.00,0.00,88501.00,88501.00,35476713.00
2013,1,1,19790,Delta Air Lines Inc.,3,0.00,120116699.00,120116699.00,0.00,1116197.00,1116197.00,121232896.00,0.00,383049432.00,383049432.00,0.00,4199960.00,4199960.00,387249392.00
2013,1,1,19805,American Airlines Inc.,3,0.00,118343464.00,118343464.00,0.00,241135.00,241135.00,118584599.00,0.00,381118957.00,381118957.00,0.00,739072.00,739072.00,381858029.00
2013,1,1,19874,Air Transport International,2,0.00,0.00,0.00,0.00,18628.00,18628.00,18628.00,0.00,0.00,0.00,0.00,64913.00,64913.00,64913.00
2013,1,1,19917,United Parcel Service,3,0.00,31429000.00,31429000.00,0.00,0.00,0.00,31429000.00,0.00,97957000.00,97957000.00,0.00,0.00,0.00,97957000.00
2013,1,1,19930,Alaska Airlines Inc.,3,1603888.00,28643264.00,30247152.00,23588.00,28427.00,52015.00,30299167.00,4996854.00,100096342.00,105093196.00,73488.00,86414.00,159902.00,105253098.00
2013,1,1,19977,United Air Lines Inc.,3,0.00,116719792.00,116719792.00,0.00,296142.00,296142.00,117015934.00,0.00,359451861.00,359451861.00,0.00,907026.00,907026.00,360358887.00
2013,1,1,20007,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,5946739.00,5946739.00,5946739.00,0.00,0.00,0.00,0.00,19064171.00,19064171.00,19064171.00
2013,1,1,20046,Air Wisconsin Airlines Corp,2,0.00,6359831.00,6359831.00,0.00,0.00,0.00,6359831.00,0.00,21009066.00,21009066.00,0.00,0.00,0.00,21009066.00
2013,1,1,20057,Evergreen International Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,1,1,20095,World Airways Inc.,2,0.00,0.00,0.00,0.00,29602.00,29602.00,29602.00,0.00,0.00,0.00,0.00,113065.00,113065.00,113065.00
2013,1,1,20100,Polar Air Cargo Airways,2,0.00,1924280.00,1924280.00,0.00,33356.00,33356.00,1957636.00,0.00,6139514.00,6139514.00,0.00,106424.00,106424.00,6245938.00
2013,1,1,20107,Federal Express Corporation,3,0.00,57603771.00,57603771.00,0.00,1629785.00,1629785.00,59233556.00,0.00,141798000.00,141798000.00,0.00,4872000.00,4872000.00,146670000.00
2013,1,1,20108,Northern Air Cargo Inc.,1,317830.00,0.00,317830.00,41275.00,15122.00,56397.00,374227.00,1035610.00,0.00,1035610.00,135119.00,49447.00,184566.00,1220176.00
2013,1,1,20149,Florida West Airlines Inc.,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,1,1,20151,Amerijet International,2,0.00,0.00,0.00,0.00,5522.00,5522.00,5522.00,0.00,0.00,0.00,0.00,18513.00,18513.00,18513.00
2013,1,1,20166,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,81141.00,81141.00,81141.00,0.00,0.00,0.00,0.00,306533.00,306533.00,306533.00
2013,1,1,20169,Lynden Air Cargo Airlines,2,78870.00,0.00,78870.00,53080.00,48017.00,101097.00,179967.00,277901.00,0.00,277901.00,198236.00,116689.00,314925.00,592826.00
2013,1,1,20177,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,1,1,20190,Southern Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,1,1,20195,Sky Lease Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,1,1,20207,Casino Express,1,0.00,0.00,0.00,0.00,51582.00,51582.00,51582.00,0.00,0.00,0.00,0.00,232119.00,232119.00,232119.00
2013,1,1,20287,Island Air Hawaii,1,0.00,88612.00,88612.00,0.00,0.00,0.00,88612.00,0.00,308332.00,308332.00,0.00,0.00,0.00,308332.00
2013,1,1,20304,SkyWest Airlines Inc.,3,0.00,3618245.00,3618245.00,0.00,0.00,0.00,3618245.00,0.00,13618144.00,13618144.00,0.00,0.00,0.00,13618144.00
