YEAR,QUARTER,MONTH,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,TDOMT_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,NALA_COST,NDOM_COST,NDOMT_COST,TDOMT_COST
2018,1,1,19393,Southwest Airlines Co.,3,0.00,161138026.00,161138026.00,0.00,194440.00,194440.00,161332466.00,0.00,315017449.00,315017449.00,0.00,380247.00,380247.00,315397696.00
2018,1,1,19687,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,19690,Hawaiian Airlines Inc.,3,0.00,15104660.00,15104660.00,0.00,11338.00,11338.00,15115998.00,0.00,29872091.00,29872091.00,0.00,21927.00,21927.00,29894018.00
2018,1,1,19790,Delta Air Lines Inc.,3,0.00,155927269.00,155927269.00,0.00,1764199.00,1764199.00,157691468.00,0.00,321399594.00,321399594.00,0.00,4889861.00,4889861.00,326289455.00
2018,1,1,19805,American Airlines Inc.,3,0.00,173505482.00,173505482.00,0.00,666089.00,666089.00,174171571.00,0.00,337146683.00,337146683.00,0.00,1249574.00,1249574.00,338396257.00
2018,1,1,19874,Air Transport International,2,0.00,0.00,0.00,0.00,74865.00,74865.00,74865.00,0.00,0.00,0.00,0.00,173708.00,173708.00,173708.00
2018,1,1,19917,United Parcel Service,3,0.00,39478000.00,39478000.00,0.00,0.00,0.00,39478000.00,0.00,79343000.00,79343000.00,0.00,0.00,0.00,79343000.00
2018,1,1,19930,Alaska Airlines Inc.,3,1447580.00,54979357.00,56426937.00,19759.00,21422.00,41181.00,56468118.00,2794173.00,118280144.00,121074317.00,38140.00,41467.00,79607.00,121153924.00
2018,1,1,19977,United Air Lines Inc.,3,0.00,120128303.00,120128303.00,0.00,758554.00,758554.00,120886857.00,0.00,237636702.00,237636702.00,0.00,1492958.00,1492958.00,239129660.00
2018,1,1,20007,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,11947570.00,11947570.00,11947570.00,0.00,0.00,0.00,0.00,23833293.00,23833293.00,23833293.00
2018,1,1,20100,Polar Air Cargo Airways,3,0.00,2702434.00,2702434.00,0.00,0.00,0.00,2702434.00,0.00,5474104.00,5474104.00,0.00,0.00,0.00,5474104.00
2018,1,1,20107,Federal Express Corporation,3,0.00,56827364.00,56827364.00,163.00,1780506.00,1780669.00,58608033.00,0.00,113558000.00,113558000.00,326.00,3582000.00,3582326.00,117140326.00
2018,1,1,20108,Northern Air Cargo Inc.,1,359210.00,0.00,359210.00,51450.00,62388.00,113838.00,473048.00,808844.00,0.00,808844.00,108619.00,134995.00,243614.00,1052458.00
2018,1,1,20151,Amerijet International,2,0.00,0.00,0.00,0.00,382418.00,382418.00,382418.00,0.00,0.00,0.00,0.00,838302.00,838302.00,838302.00
2018,1,1,20166,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,191279.00,191279.00,191279.00,0.00,0.00,0.00,0.00,462989.00,462989.00,462989.00
2018,1,1,20169,Lynden Air Cargo Airlines,1,92605.00,0.00,92605.00,62426.00,13676.00,76102.00,168707.00,221954.00,0.00,221954.00,184225.00,26264.00,210489.00,432443.00
2018,1,1,20177,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,20190,Southern Air Inc.,2,0.00,676247.00,676247.00,0.00,0.00,0.00,676247.00,0.00,1420119.00,1420119.00,0.00,0.00,0.00,1420119.00
2018,1,1,20195,Sky Lease Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,20207,XTRA Airways,1,0.00,0.00,0.00,0.00,304290.00,304290.00,304290.00,0.00,0.00,0.00,0.00,687478.00,687478.00,687478.00
2018,1,1,20304,SkyWest Airlines Inc.,3,0.00,7718601.00,7718601.00,0.00,0.00,0.00,7718601.00,0.00,18509402.00,18509402.00,0.00,0.00,0.00,18509402.00
2018,1,1,20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.00,0.00,0.00,0.00,21791.00,21791.00,21791.00,0.00,0.00,0.00,0.00,55729.00,55729.00,55729.00
2018,1,1,20363,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,20366,ExpressJet Airlines Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,20368,Allegiant Air,3,0.00,13661026.00,13661026.00,0.00,463705.00,463705.00,14124731.00,0.00,30199307.00,30199307.00,0.00,1067194.00,1067194.00,31266501.00
2018,1,1,20370,Kalitta Air LLC,2,0.00,0.00,0.00,0.00,698701.00,698701.00,698701.00,0.00,0.00,0.00,0.00,1434317.00,1434317.00,1434317.00
2018,1,1,20372,Kalitta Charters II,1,0.00,0.00,0.00,0.00,89058.00,89058.00,89058.00,0.00,0.00,0.00,0.00,238881.00,238881.00,238881.00
2018,1,1,20377,Omni Air International LLC,2,0.00,0.00,0.00,0.00,375924.00,375924.00,375924.00,0.00,0.00,0.00,0.00,802044.00,802044.00,802044.00
2018,1,1,20378,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,20397,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,20398,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,20402,Miami Air International,2,0.00,0.00,0.00,0.00,363126.00,363126.00,363126.00,0.00,0.00,0.00,0.00,1139536.00,1139536.00,1139536.00
2018,1,1,20405,National Air Cargo Group Inc d/ba National Airlines,1,0.00,0.00,0.00,0.00,48091.00,48091.00,48091.00,0.00,0.00,0.00,0.00,122419.00,122419.00,122419.00
2018,1,1,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,309045.00,0.00,309045.00,9884.00,45518.00,55402.00,364447.00,837738.00,0.00,837738.00,26793.00,123387.00,150180.00,987918.00
2018,1,1,20409,JetBlue Airways,3,0.00,53977431.00,53977431.00,0.00,7875.00,7875.00,53985306.00,0.00,114612170.00,114612170.00,0.00,16922.00,16922.00,114629092.00
2018,1,1,20416,Spirit Air Lines,3,0.00,29081619.00,29081619.00,0.00,0.00,0.00,29081619.00,0.00,63997667.00,63997667.00,0.00,0.00,0.00,63997667.00
2018,1,1,20422,Sun Country Airlines d/b/a MN Airlines,2,0.00,3173913.00,3173913.00,0.00,432039.00,432039.00,3605952.00,0.00,6516582.00,6516582.00,0.00,1875502.00,1875502.00,8392084.00
2018,1,1,20436,Frontier Airlines Inc.,3,0.00,19838849.00,19838849.00,0.00,0.00,0.00,19838849.00,0.00,38873888.00,38873888.00,0.00,0.00,0.00,38873888.00
2018,1,1,20447,USA Jet Airlines Inc.,2,0.00,0.00,0.00,0.00,327303.00,327303.00,327303.00,0.00,0.00,0.00,0.00,667469.00,667469.00,667469.00
2018,1,1,20452,Republic Airline,2,0.00,22451.00,22451.00,0.00,0.00,0.00,22451.00,0.00,52500.00,52500.00,0.00,0.00,0.00,52500.00
2018,1,1,20453,ABX Air Inc,2,0.00,44160.00,44160.00,0.00,0.00,0.00,44160.00,0.00,100111.00,100111.00,0.00,0.00,0.00,100111.00
2018,1,1,20500,GoJet Airlines LLC d/b/a United Express,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1,0.00,0.00,0.00,0.00,484770.00,484770.00,484770.00,0.00,0.00,0.00,0.00,1504939.00,1504939.00,1504939.00
2018,1,1,21167,Compass Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,21352,Avjet Corporation,1,0.00,0.00,0.00,0.00,38515.00,38515.00,38515.00,0.00,0.00,0.00,0.00,141350.00,141350.00,141350.00
2018,1,1,21629,Western Global,1,0.00,0.00,0.00,46293.00,540651.00,586944.00,586944.00,0.00,0.00,0.00,100021.00,865635.00,965656.00,965656.00
2018,1,1,21634,Aloha Air Cargo,1,0.00,432202.00,432202.00,0.00,0.00,0.00,432202.00,0.00,863451.00,863451.00,0.00,0.00,0.00,863451.00
2018,1,1,21652,"Jet Aviation Flight Services, Inc.",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,1,21712,Elite Airways LLC,1,0.00,89988.00,89988.00,0.00,372144.00,,,0.00,252948.00,252948.00,0.00,1532886.00,1532886.00,1785834.00
2018,1,2,19393,Southwest Airlines Co.,3,0.00,145012888.00,145012888.00,0.00,188859.00,188859.00,145201747.00,0.00,291089205.00,291089205.00,0.00,372115.00,372115.00,291461320.00
2018,1,2,19687,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,19690,Hawaiian Airlines Inc.,3,0.00,13451832.00,13451832.00,0.00,9003.00,9003.00,13460835.00,0.00,26651890.00,26651890.00,0.00,17691.00,17691.00,26669581.00
2018,1,2,19790,Delta Air Lines Inc.,3,0.00,148189448.00,148189448.00,0.00,1768237.00,1768237.00,149957685.00,0.00,303310994.00,303310994.00,0.00,4800956.00,4800956.00,308111950.00
2018,1,2,19805,American Airlines Inc.,3,0.00,163176583.00,163176583.00,0.00,529339.00,529339.00,163705922.00,0.00,320337213.00,320337213.00,0.00,1053297.00,1053297.00,321390510.00
2018,1,2,19874,Air Transport International,2,0.00,0.00,0.00,0.00,48487.00,48487.00,48487.00,0.00,0.00,0.00,0.00,118249.00,118249.00,118249.00
2018,1,2,19917,United Parcel Service,3,0.00,35568000.00,35568000.00,0.00,0.00,0.00,35568000.00,0.00,70212000.00,70212000.00,0.00,0.00,0.00,70212000.00
2018,1,2,19930,Alaska Airlines Inc.,3,1324720.00,50482969.00,51807689.00,15544.00,21472.00,37016.00,51844705.00,2622483.00,107436907.00,110059390.00,30772.00,41564.00,72336.00,110131726.00
2018,1,2,19977,United Air Lines Inc.,3,0.00,112265317.00,112265317.00,0.00,781551.00,781551.00,113046868.00,0.00,223503554.00,223503554.00,0.00,1555702.00,1555702.00,225059256.00
2018,1,2,20007,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,10087978.00,10087978.00,10087978.00,0.00,0.00,0.00,0.00,20195085.00,20195085.00,20195085.00
2018,1,2,20046,Air Wisconsin Airlines Corp,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,20100,Polar Air Cargo Airways,3,0.00,2179797.00,2179797.00,0.00,0.00,0.00,2179797.00,0.00,4433842.00,4433842.00,0.00,0.00,0.00,4433842.00
2018,1,2,20107,Federal Express Corporation,3,2119.00,56241395.00,56243514.00,11999.00,1364614.00,1376613.00,57620127.00,4000.00,110211000.00,110215000.00,23000.00,2698000.00,2721000.00,112936000.00
2018,1,2,20108,Northern Air Cargo Inc.,1,296605.00,0.00,296605.00,38741.00,99209.00,137950.00,434555.00,669470.00,0.00,669470.00,82401.00,217147.00,299548.00,969018.00
2018,1,2,20151,Amerijet International,2,0.00,0.00,0.00,0.00,376567.00,376567.00,376567.00,0.00,0.00,0.00,0.00,813677.00,813677.00,813677.00
2018,1,2,20166,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,314756.00,314756.00,314756.00,0.00,0.00,0.00,0.00,770075.00,770075.00,770075.00
2018,1,2,20169,Lynden Air Cargo Airlines,1,92806.00,0.00,92806.00,22555.00,16288.00,38843.00,131649.00,211767.00,0.00,211767.00,52181.00,31555.00,83736.00,295503.00
2018,1,2,20177,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,20190,Southern Air Inc.,2,0.00,521988.00,521988.00,0.00,0.00,0.00,521988.00,0.00,1096175.00,1096175.00,0.00,0.00,0.00,1096175.00
2018,1,2,20195,Sky Lease Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,20207,XTRA Airways,1,0.00,0.00,0.00,0.00,330777.00,330777.00,330777.00,0.00,0.00,0.00,0.00,714686.00,714686.00,714686.00
2018,1,2,20304,SkyWest Airlines Inc.,3,0.00,7207367.00,7207367.00,0.00,0.00,0.00,7207367.00,0.00,16860769.00,16860769.00,0.00,0.00,0.00,16860769.00
2018,1,2,20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.00,0.00,0.00,0.00,28716.00,28716.00,28716.00,0.00,0.00,0.00,0.00,119183.00,119183.00,119183.00
2018,1,2,20363,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,20366,ExpressJet Airlines Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,20368,Allegiant Air,3,0.00,14427198.00,14427198.00,0.00,496970.00,496970.00,14924168.00,0.00,31350279.00,31350279.00,0.00,1097522.00,1097522.00,32447801.00
2018,1,2,20370,Kalitta Air LLC,2,0.00,0.00,0.00,0.00,729082.00,729082.00,729082.00,0.00,0.00,0.00,0.00,1465169.00,1465169.00,1465169.00
2018,1,2,20372,Kalitta Charters II,1,0.00,0.00,0.00,0.00,138216.00,138216.00,138216.00,0.00,0.00,0.00,0.00,358574.00,358574.00,358574.00
2018,1,2,20377,Omni Air International LLC,2,0.00,0.00,0.00,0.00,318940.00,318940.00,318940.00,0.00,0.00,0.00,0.00,715629.00,715629.00,715629.00
2018,1,2,20378,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,20397,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,20398,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,20402,Miami Air International,2,0.00,0.00,0.00,0.00,370382.00,370382.00,370382.00,0.00,0.00,0.00,0.00,963282.00,963282.00,963282.00
2018,1,2,20405,National Air Cargo Group Inc d/ba National Airlines,1,0.00,0.00,0.00,0.00,40867.00,40867.00,40867.00,0.00,0.00,0.00,0.00,129227.00,129227.00,129227.00
2018,1,2,20408,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,258734.00,0.00,258734.00,12099.00,58894.00,70993.00,329727.00,668021.00,0.00,668021.00,31238.00,152058.00,183296.00,851317.00
2018,1,2,20409,JetBlue Airways,3,0.00,51025522.00,51025522.00,0.00,5805.00,5805.00,51031327.00,0.00,107825043.00,107825043.00,0.00,11054.00,11054.00,107836097.00
2018,1,2,20416,Spirit Air Lines,3,0.00,27408648.00,27408648.00,0.00,0.00,0.00,27408648.00,0.00,59719696.00,59719696.00,0.00,0.00,0.00,59719696.00
2018,1,2,20422,Sun Country Airlines d/b/a MN Airlines,2,0.00,3108023.00,3108023.00,0.00,363426.00,363426.00,3471449.00,0.00,6604870.00,6604870.00,0.00,1761438.00,1761438.00,8366308.00
2018,1,2,20436,Frontier Airlines Inc.,3,0.00,18114909.00,18114909.00,0.00,1801.00,1801.00,18116710.00,0.00,35140062.00,35140062.00,0.00,4205.00,4205.00,35144267.00
2018,1,2,20447,USA Jet Airlines Inc.,2,0.00,0.00,0.00,0.00,411195.00,411195.00,411195.00,0.00,0.00,0.00,0.00,819664.00,819664.00,819664.00
2018,1,2,20452,Republic Airline,2,0.00,22181.00,22181.00,0.00,0.00,0.00,22181.00,0.00,53380.00,53380.00,0.00,0.00,0.00,53380.00
2018,1,2,20453,ABX Air Inc,2,0.00,52160.00,52160.00,0.00,0.00,0.00,52160.00,0.00,109537.00,109537.00,0.00,0.00,0.00,109537.00
2018,1,2,20500,GoJet Airlines LLC d/b/a United Express,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1,0.00,0.00,0.00,0.00,399309.00,399309.00,399309.00,0.00,0.00,0.00,0.00,1254933.00,1254933.00,1254933.00
2018,1,2,21167,Compass Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,21352,Avjet Corporation,1,0.00,0.00,0.00,0.00,22645.00,22645.00,22645.00,0.00,0.00,0.00,0.00,78351.00,78351.00,78351.00
2018,1,2,21629,Western Global,1,0.00,0.00,0.00,47644.00,255513.00,303157.00,303157.00,0.00,0.00,0.00,103417.00,575239.00,678656.00,678656.00
2018,1,2,21634,Aloha Air Cargo,1,0.00,397609.00,397609.00,0.00,0.00,0.00,397609.00,0.00,797072.00,797072.00,0.00,0.00,0.00,797072.00
2018,1,2,21652,"Jet Aviation Flight Services, Inc.",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,2,21712,Elite Airways LLC,1,0.00,101235.00,101235.00,0.00,334864.00,334864.00,436099.00,0.00,280448.00,280448.00,0.00,1376889.00,1376889.00,1657337.00
2018,1,3,19393,Southwest Airlines Co.,3,0.00,176770081.00,176770081.00,0.00,331240.00,331240.00,177101321.00,0.00,345317146.00,345317146.00,0.00,645058.00,645058.00,345962204.00
2018,1,3,19687,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,3,19690,Hawaiian Airlines Inc.,3,0.00,15390145.00,15390145.00,0.00,0.00,0.00,15390145.00,0.00,30024860.00,30024860.00,0.00,0.00,0.00,30024860.00
2018,1,3,19790,Delta Air Lines Inc.,3,0.00,179103474.00,179103474.00,0.00,2060298.00,2060298.00,181163772.00,0.00,339503165.00,339503165.00,0.00,5325410.00,5325410.00,344828575.00
2018,1,3,19805,American Airlines Inc.,3,0.00,182348195.00,182348195.00,0.00,808274.00,808274.00,183156469.00,0.00,350495737.00,350495737.00,0.00,1558796.00,1558796.00,352054533.00
2018,1,3,19874,Air Transport International,2,0.00,0.00,0.00,0.00,40462.00,40462.00,40462.00,0.00,0.00,0.00,0.00,104655.00,104655.00,104655.00
2018,1,3,19917,United Parcel Service,3,0.00,38682000.00,38682000.00,0.00,0.00,0.00,38682000.00,0.00,74536000.00,74536000.00,0.00,0.00,0.00,74536000.00
2018,1,3,19930,Alaska Airlines Inc.,3,1660330.00,57846347.00,59506677.00,20747.00,17423.00,38170.00,59544847.00,3350770.00,122524826.00,125875596.00,41870.00,33457.00,75327.00,125950923.00
2018,1,3,19977,United Air Lines Inc.,3,0.00,134540010.00,134540010.00,0.00,871152.00,871152.00,135411162.00,0.00,260560325.00,260560325.00,0.00,1685163.00,1685163.00,262245488.00
2018,1,3,20007,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,10950720.00,10950720.00,10950720.00,0.00,0.00,0.00,0.00,21676080.00,21676080.00,21676080.00
2018,1,3,20046,Air Wisconsin Airlines Corp,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,1,3,20100,Polar Air Cargo Airways,3,0.00,3130492.00,3130492.00,0.00,0.00,0.00,3130492.00,0.00,6131631.00,6131631.00,0.00,0.00,0.00,6131631.00
2018,1,3,20107,Federal Express Corporation,3,0.00,62074222.00,62074222.00,313.00,1623373.00,1623686.00,63697908.00,0.00,118691000.00,118691000.00,616.00,3152000.00,3152616.00,121843616.00
