YEAR,QUARTER,MONTH,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,TDOMT_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,NALA_COST,NDOM_COST,NDOMT_COST,TDOMT_COST
2000,1,1,19385,Reeve Aleutian Airways Inc.,1,320654.00,0.00,320654.00,69718.00,0.00,69718.00,390372.00,312070.00,0.00,312070.00,45601.00,0.00,45601.00,357671.00
2000,1,1,19386,Northwest Airlines Inc.,3,0.00,98704349.00,98704349.00,0.00,445659.00,445659.00,99150008.00,0.00,75857253.00,75857253.00,0.00,335136.00,335136.00,76192389.00
2000,1,1,19393,Southwest Airlines Co.,3,0.00,78390148.00,78390148.00,0.00,0.00,0.00,78390148.00,0.00,61385103.00,61385103.00,0.00,0.00,0.00,61385103.00
2000,1,1,19678,Aloha Airlines Inc.,2,0.00,3403639.00,3403639.00,0.00,16798.00,16798.00,3420437.00,0.00,2733887.00,2733887.00,0.00,13460.00,13460.00,2747347.00
2000,1,1,19687,Horizon Air,2,0.00,5446462.00,5446462.00,0.00,55015.00,55015.00,5501477.00,0.00,5354990.00,5354990.00,0.00,54091.00,54091.00,5409081.00
2000,1,1,19690,Hawaiian Airlines Inc.,2,0.00,8824701.00,8824701.00,0.00,1896205.00,1896205.00,10720906.00,0.00,6894003.00,6894003.00,0.00,1612819.00,1612819.00,8506822.00
2000,1,1,19704,Continental Air Lines Inc.,3,0.00,77983000.00,77983000.00,0.00,64000.00,64000.00,78047000.00,0.00,59954000.00,59954000.00,0.00,38000.00,38000.00,59992000.00
2000,1,1,19790,Delta Air Lines Inc.,3,101389.00,173720163.00,173821552.00,0.00,47142.00,47142.00,173868694.00,88815.00,89698810.00,89787625.00,0.00,34809.00,34809.00,89822434.00
2000,1,1,19805,American Airlines Inc.,3,0.00,166683839.00,166683839.00,0.00,874257.00,874257.00,167558096.00,0.00,94891181.00,94891181.00,0.00,666030.00,666030.00,95557211.00
2000,1,1,19874,Air Transport International,2,0.00,0.00,0.00,0.00,7061000.00,7061000.00,7061000.00,0.00,0.00,0.00,0.00,5707000.00,5707000.00,5707000.00
2000,1,1,19898,Emery Worldwide Airlines,2,0.00,0.00,0.00,0.00,15279002.00,15279002.00,15279002.00,0.00,0.00,0.00,0.00,12334407.00,12334407.00,12334407.00
2000,1,1,19917,United Parcel Service,3,0.00,0.00,0.00,0.00,28184000.00,28184000.00,28184000.00,0.00,0.00,0.00,0.00,25415000.00,25415000.00,25415000.00
2000,1,1,19930,Alaska Airlines Inc.,3,1963663.00,21473264.00,23436927.00,0.00,102304.00,102304.00,23539231.00,1651953.00,18494045.00,20145998.00,0.00,87533.00,87533.00,20233531.00
2000,1,1,19977,United Air Lines Inc.,3,0.00,159705507.00,159705507.00,0.00,61030.00,61030.00,159766537.00,0.00,98735754.00,98735754.00,0.00,37729.00,37729.00,98773483.00
2000,1,1,19982,USAir Shuttle,2,0.00,1528374.00,1528374.00,0.00,0.00,0.00,1528374.00,0.00,1228836.00,1228836.00,0.00,0.00,0.00,1228836.00
2000,1,1,19991,America West Airlines Inc.,3,0.00,32565902.00,32565902.00,0.00,39655.00,39655.00,32605557.00,0.00,25701745.00,25701745.00,0.00,30102.00,30102.00,25731847.00
2000,1,1,20007,Atlas Air Inc.,2,0.00,0.00,0.00,0.00,242714.00,242714.00,242714.00,0.00,0.00,0.00,0.00,203880.00,203880.00,203880.00
2000,1,1,20017,Continental Micronesia,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2000,1,1,20033,UFS Inc.,1,0.00,111078.00,111078.00,0.00,0.00,0.00,111078.00,0.00,136622.00,136622.00,0.00,0.00,0.00,136622.00
2000,1,1,20046,Air Wisconsin Airlines Corp,2,0.00,4103805.00,4103805.00,0.00,0.00,0.00,4103805.00,0.00,4065362.00,4065362.00,0.00,0.00,0.00,4065362.00
2000,1,1,20057,Evergreen International Inc.,2,0.00,1266545.00,1266545.00,0.00,751541.00,751541.00,2018086.00,0.00,1018868.00,1018868.00,0.00,622374.00,622374.00,1641242.00
2000,1,1,20088,Tower Air Inc.,2,0.00,3509915.00,3509915.00,0.00,0.00,0.00,3509915.00,0.00,2558854.00,2558854.00,0.00,0.00,0.00,2558854.00
2000,1,1,20095,World Airways Inc.,2,0.00,0.00,0.00,0.00,307655.00,307655.00,307655.00,0.00,0.00,0.00,0.00,241166.00,241166.00,241166.00
2000,1,1,20100,Polar Air Cargo Airways,2,0.00,1806342.00,1806342.00,0.00,520128.00,520128.00,2326470.00,0.00,1601281.00,1601281.00,0.00,406542.00,406542.00,2007823.00
2000,1,1,20107,Federal Express Corporation,3,2552.00,45259933.00,45262485.00,0.00,1756928.00,1756928.00,47019413.00,2000.00,36988000.00,36990000.00,0.00,1429000.00,1429000.00,38419000.00
2000,1,1,20108,Northern Air Cargo Inc.,1,322463.00,0.00,322463.00,39576.00,0.00,39576.00,362039.00,484735.00,0.00,484735.00,52423.00,0.00,52423.00,537158.00
2000,1,1,20147,TransMeridian Airlines,1,0.00,0.00,0.00,0.00,69226.00,69226.00,69226.00,0.00,0.00,0.00,0.00,51919.00,51919.00,51919.00
2000,1,1,20149,Florida West Airlines Inc.,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2000,1,1,20169,Lynden Air Cargo Airlines,1,88185.00,0.00,88185.00,12807.00,0.00,12807.00,100992.00,93862.00,0.00,93862.00,11309.00,0.00,11309.00,105171.00
2000,1,1,20170,Mesaba Airlines,2,0.00,2701375.00,2701375.00,0.00,0.00,0.00,2701375.00,0.00,2255648.00,2255648.00,0.00,0.00,0.00,2255648.00
2000,1,1,20176,National Airlines,2,0.00,3919949.00,3919949.00,0.00,7315.00,7315.00,3927264.00,0.00,3369767.00,3369767.00,0.00,6288.00,6288.00,3376055.00
2000,1,1,20191,Fine Airlines Inc.,2,0.00,71146.00,71146.00,0.00,0.00,0.00,71146.00,0.00,58167.00,58167.00,0.00,0.00,0.00,58167.00
2000,1,1,20192,Vanguard Airlines Inc.,2,0.00,2565828.00,2565828.00,0.00,0.00,0.00,2565828.00,0.00,2529124.00,2529124.00,0.00,0.00,0.00,2529124.00
2000,1,1,20193,Gemini Air Cargo Airways,2,0.00,1245227.00,1245227.00,0.00,44857.00,44857.00,1290084.00,0.00,1078360.00,1078360.00,0.00,38010.00,38010.00,1116370.00
