YEAR,QUARTER,MONTH,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,TDOMT_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,NALA_COST,NDOM_COST,NDOMT_COST,TDOMT_COST
1998,1,1,19385,Reeve Aleutian Airways Inc.,1,481492.00,0.00,481492.00,0.00,65189.00,65189.00,546681.00,421293.00,0.00,421293.00,0.00,65626.00,65626.00,486919.00
1998,1,1,19386,Northwest Airlines Inc.,3,0.00,98681832.00,98681832.00,0.00,442721.00,442721.00,99124553.00,0.00,62344770.00,62344770.00,0.00,264146.00,264146.00,62608916.00
1998,1,1,19393,Southwest Airlines Co.,3,0.00,67970076.00,67970076.00,0.00,0.00,0.00,67970076.00,0.00,36247612.00,36247612.00,0.00,0.00,0.00,36247612.00
1998,1,1,19678,Aloha Airlines Inc.,2,0.00,3303060.00,3303060.00,0.00,16775.00,16775.00,3319835.00,0.00,1917892.00,1917892.00,0.00,9733.00,9733.00,1927625.00
1998,1,1,19687,Horizon Air,2,0.00,3756286.00,3756286.00,0.00,37942.00,37942.00,3794228.00,0.00,2558049.00,2558049.00,0.00,25839.00,25839.00,2583888.00
1998,1,1,19690,Hawaiian Airlines Inc.,2,0.00,7623592.00,7623592.00,0.00,1063876.00,1063876.00,8687468.00,0.00,4871917.00,4871917.00,0.00,676579.00,676579.00,5548496.00
1998,1,1,19704,Continental Air Lines Inc.,3,0.00,75916000.00,75916000.00,0.00,439000.00,439000.00,76355000.00,0.00,40300000.00,40300000.00,0.00,307000.00,307000.00,40607000.00
1998,1,1,19790,Delta Air Lines Inc.,3,94084.00,178270472.00,178364556.00,0.00,103825.00,103825.00,178468381.00,56222.00,97288255.00,97344477.00,0.00,53962.00,53962.00,97398439.00
1998,1,1,19805,American Airlines Inc.,3,0.00,163630648.00,163630648.00,0.00,466796.00,466796.00,164097444.00,0.00,92376438.00,92376438.00,0.00,245791.00,245791.00,92622229.00
1998,1,1,19874,Air Transport International,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1998,1,1,19898,Emery Worldwide Airlines,2,0.00,0.00,0.00,0.00,11213843.00,11213843.00,11213843.00,0.00,0.00,0.00,0.00,6233285.00,6233285.00,6233285.00
1998,1,1,19917,United Parcel Service,3,0.00,0.00,0.00,10000.00,28325000.00,28335000.00,28335000.00,0.00,0.00,0.00,8000.00,18512000.00,18520000.00,18520000.00
1998,1,1,19930,Alaska Airlines Inc.,3,1821823.00,19491802.00,21313625.00,0.00,109403.00,109403.00,21423028.00,1096926.00,10397763.00,11494689.00,0.00,55478.00,55478.00,11550167.00
1998,1,1,19952,Carnival Air Lines Inc.,2,0.00,3951682.00,3951682.00,0.00,139644.00,139644.00,4091326.00,0.00,2511507.00,2511507.00,0.00,92708.00,92708.00,2604215.00
1998,1,1,19977,United Air Lines Inc.,3,0.00,152709402.00,152709402.00,0.00,267063.00,267063.00,152976465.00,0.00,87635923.00,87635923.00,0.00,152012.00,152012.00,87787935.00
1998,1,1,19982,USAir Shuttle,2,0.00,2129841.00,2129841.00,0.00,15563.00,15563.00,2145404.00,0.00,1138540.00,1138540.00,0.00,12318.00,12318.00,1150858.00
1998,1,1,19991,America West Airlines Inc.,3,0.00,29971576.00,29971576.00,0.00,58458.00,58458.00,30030034.00,0.00,16795935.00,16795935.00,0.00,36238.00,36238.00,16832173.00
1998,1,1,19994,Reno Air Inc.,2,35476.00,7151779.00,7187255.00,0.00,343743.00,343743.00,7530998.00,20020.00,4171746.00,4191766.00,0.00,256150.00,256150.00,4447916.00
1998,1,1,20007,Atlas Air Inc.,2,0.00,0.00,0.00,0.00,151464.00,151464.00,151464.00,0.00,0.00,0.00,0.00,127230.00,127230.00,127230.00
1998,1,1,20017,Continental Micronesia,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1998,1,1,20033,UFS Inc.,1,0.00,367754.00,367754.00,0.00,0.00,0.00,367754.00,0.00,295590.00,295590.00,0.00,0.00,0.00,295590.00
1998,1,1,20042,Southern Air Transport Inc.,2,0.00,0.00,0.00,13040.00,4020.00,17060.00,17060.00,0.00,0.00,0.00,18256.00,3457.00,21713.00,21713.00
1998,1,1,20046,Air Wisconsin Airlines Corp,2,0.00,2355923.00,2355923.00,0.00,0.00,0.00,2355923.00,0.00,1726506.00,1726506.00,0.00,0.00,0.00,1726506.00
1998,1,1,20057,Evergreen International Inc.,2,0.00,0.00,0.00,0.00,694338.00,694338.00,694338.00,0.00,0.00,0.00,0.00,434228.00,434228.00,434228.00
1998,1,1,20078,Western Pacific Airlines,2,0.00,5748037.00,5748037.00,0.00,0.00,0.00,5748037.00,0.00,3252239.00,3252239.00,0.00,0.00,0.00,3252239.00
1998,1,1,20088,Tower Air Inc.,2,0.00,3922680.00,3922680.00,0.00,194792.00,194792.00,4117472.00,0.00,2161800.00,2161800.00,0.00,157133.00,157133.00,2318933.00
