YEAR,QUARTER,MONTH,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,TDOMT_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,NALA_COST,NDOM_COST,NDOMT_COST,TDOMT_COST
2008,1,1,19386,Northwest Airlines Inc.,3,0.00,67504430.00,67504430.00,0.00,178176.00,178176.00,67682606.00,0.00,186513694.00,186513694.00,0.00,498893.00,498893.00,187012587.00
2008,1,1,19393,Southwest Airlines Co.,3,0.00,126111389.00,126111389.00,0.00,297236.00,297236.00,126408625.00,0.00,232172496.00,232172496.00,0.00,878152.00,878152.00,233050648.00
2008,1,1,19678,Aloha Airlines Inc.,2,0.00,4470434.00,4470434.00,0.00,0.00,0.00,4470434.00,0.00,12064439.00,12064439.00,0.00,0.00,0.00,12064439.00
2008,1,1,19687,Horizon Air,2,0.00,5838542.00,5838542.00,0.00,59895.00,59895.00,5898437.00,0.00,17057687.00,17057687.00,0.00,174934.00,174934.00,17232621.00
2008,1,1,19690,Hawaiian Airlines Inc.,2,0.00,10076171.00,10076171.00,0.00,146546.00,146546.00,10222717.00,0.00,26779630.00,26779630.00,0.00,408569.00,408569.00,27188199.00
2008,1,1,19704,Continental Air Lines Inc.,3,0.00,63265000.00,63265000.00,0.00,7000.00,7000.00,63272000.00,0.00,166918000.00,166918000.00,0.00,19000.00,19000.00,166937000.00
2008,1,1,19790,Delta Air Lines Inc.,3,0.00,93520788.00,93520788.00,0.00,0.00,0.00,93520788.00,0.00,267876080.00,267876080.00,0.00,0.00,0.00,267876080.00
2008,1,1,19805,American Airlines Inc.,3,0.00,149789629.00,149789629.00,0.00,181762.00,181762.00,149971391.00,0.00,396510409.00,396510409.00,0.00,485077.00,485077.00,396995486.00
2008,1,1,19874,Air Transport International,2,0.00,0.00,0.00,0.00,3248645.00,3248645.00,3248645.00,0.00,0.00,0.00,0.00,9016813.00,9016813.00,9016813.00
2008,1,1,19917,United Parcel Service,3,0.00,35174000.00,35174000.00,0.00,0.00,0.00,35174000.00,0.00,89541000.00,89541000.00,0.00,0.00,0.00,89541000.00
2008,1,1,19930,Alaska Airlines Inc.,3,1813324.00,25234650.00,27047974.00,22944.00,6531.00,29475.00,27077449.00,4848627.00,68222245.00,73070872.00,61350.00,17217.00,78567.00,73149439.00
2008,1,1,19977,United Air Lines Inc.,3,0.00,95135822.00,95135822.00,0.00,313940.00,313940.00,95449762.00,0.00,262186210.00,262186210.00,0.00,845578.00,845578.00,263031788.00
2008,1,1,20007,Atlas Air Inc.,3,0.00,339048.00,339048.00,806854.00,1556029.00,2362883.00,2701931.00,0.00,989042.00,989042.00,1775079.00,4539117.00,6314196.00,7303238.00
2008,1,1,20017,Continental Micronesia,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,1,1,20057,Evergreen International Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,1,1,20095,World Airways Inc.,2,0.00,0.00,0.00,0.00,122441.00,122441.00,122441.00,0.00,0.00,0.00,0.00,365675.00,365675.00,365675.00
2008,1,1,20100,Polar Air Cargo Airways,2,0.00,418606.00,418606.00,0.00,100102.00,100102.00,518708.00,0.00,1221122.00,1221122.00,0.00,220224.00,220224.00,1441346.00
2008,1,1,20107,Federal Express Corporation,3,0.00,65834672.00,65834672.00,0.00,1533224.00,1533224.00,67367896.00,0.00,173160000.00,173160000.00,0.00,4045000.00,4045000.00,177205000.00
2008,1,1,20108,Northern Air Cargo Inc.,1,387428.00,0.00,387428.00,10266.00,0.00,10266.00,397694.00,1093561.00,0.00,1093561.00,34296.00,0.00,34296.00,1127857.00
2008,1,1,20149,Florida West Airlines Inc.,2,0.00,0.00,0.00,0.00,62782.00,62782.00,62782.00,0.00,0.00,0.00,0.00,174136.00,174136.00,174136.00
2008,1,1,20151,Amerijet International,2,0.00,0.00,0.00,0.00,43940.00,43940.00,43940.00,0.00,0.00,0.00,0.00,128498.00,128498.00,128498.00
2008,1,1,20166,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,99948.00,99948.00,99948.00,0.00,0.00,0.00,0.00,339920.00,339920.00,339920.00
2008,1,1,20169,Lynden Air Cargo Airlines,1,103735.00,0.00,103735.00,4496.00,0.00,4496.00,108231.00,321017.00,0.00,321017.00,11338.00,0.00,11338.00,332355.00
2008,1,1,20170,Mesaba Airlines,2,0.00,3705715.00,3705715.00,0.00,0.00,0.00,3705715.00,0.00,1265250.00,1265250.00,0.00,0.00,0.00,1265250.00
2008,1,1,20190,Southern Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,1,1,20193,Gemini Air Cargo Airways,2,0.00,0.00,0.00,0.00,7500.00,7500.00,7500.00,0.00,0.00,0.00,0.00,20191.00,20191.00,20191.00
2008,1,1,20194,Arrow Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,1,1,20204,Champion Air,2,0.00,0.00,0.00,0.00,936960.00,936960.00,936960.00,0.00,0.00,0.00,0.00,2758473.00,2758473.00,2758473.00
2008,1,1,20207,Casino Express,1,0.00,0.00,0.00,0.00,254929.00,254929.00,254929.00,0.00,0.00,0.00,0.00,879507.00,879507.00,879507.00
2008,1,1,20304,SkyWest Airlines Inc.,3,0.00,16715051.00,16715051.00,0.00,0.00,0.00,16715051.00,0.00,50291796.00,50291796.00,0.00,0.00,0.00,50291796.00
2008,1,1,20308,Centurion Cargo Inc.,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,1,1,20312,ATA Airlines d/b/a ATA,2,0.00,4370705.00,4370705.00,0.00,1185996.00,1185996.00,5556701.00,0.00,11772118.00,11772118.00,0.00,3331084.00,3331084.00,15103202.00
2008,1,1,20314,"Midwest Airline, Inc.",2,0.00,8598681.00,8598681.00,0.00,178908.00,178908.00,8777589.00,0.00,21312038.00,21312038.00,0.00,520297.00,520297.00,21832335.00
