YEAR,QUARTER,MONTH,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,TDOMT_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,NALA_COST,NDOM_COST,NDOMT_COST,TDOMT_COST
2002,1,1,19386,Northwest Airlines Inc.,3,0.00,86017345.00,86017345.00,0.00,519826.00,519826.00,86537171.00,0.00,50922162.00,50922162.00,0.00,313480.00,313480.00,51235642.00
2002,1,1,19393,Southwest Airlines Co.,3,0.00,90800000.00,90800000.00,0.00,0.00,0.00,90800000.00,0.00,57829911.00,57829911.00,0.00,0.00,0.00,57829911.00
2002,1,1,19678,Aloha Airlines Inc.,2,0.00,4003994.00,4003994.00,0.00,1678.00,1678.00,4005672.00,0.00,2381598.00,2381598.00,0.00,1449.00,1449.00,2383047.00
2002,1,1,19687,Horizon Air,2,0.00,3860381.00,3860381.00,0.00,40530.00,40530.00,3900911.00,0.00,2933116.00,2933116.00,0.00,30595.00,30595.00,2963711.00
2002,1,1,19690,Hawaiian Airlines Inc.,2,0.00,7383835.00,7383835.00,0.00,1363701.00,1363701.00,8747536.00,0.00,4381122.00,4381122.00,0.00,826586.00,826586.00,5207708.00
2002,1,1,19704,Continental Air Lines Inc.,3,0.00,65507000.00,65507000.00,0.00,17000.00,17000.00,65524000.00,0.00,37428000.00,37428000.00,0.00,12000.00,12000.00,37440000.00
2002,1,1,19790,Delta Air Lines Inc.,3,0.00,140682046.00,140682046.00,0.00,117990.00,117990.00,140800036.00,0.00,78467150.00,78467150.00,0.00,65808.00,65808.00,78532958.00
2002,1,1,19805,American Airlines Inc.,3,0.00,185974377.00,185974377.00,0.00,426852.00,426852.00,186401229.00,0.00,112244730.00,112244730.00,0.00,247903.00,247903.00,112492633.00
2002,1,1,19874,Air Transport International,2,0.00,0.00,0.00,0.00,3758959.00,3758959.00,3758959.00,0.00,0.00,0.00,0.00,3172848.00,3172848.00,3172848.00
2002,1,1,19917,United Parcel Service,3,0.00,0.00,0.00,0.00,30452000.00,30452000.00,30452000.00,0.00,0.00,0.00,0.00,17328000.00,17328000.00,17328000.00
2002,1,1,19930,Alaska Airlines Inc.,3,2240486.00,20195224.00,22435710.00,29593.00,56947.00,86540.00,22522250.00,1355912.00,12158486.00,13514398.00,17909.00,33068.00,50977.00,13565375.00
2002,1,1,19977,United Air Lines Inc.,3,0.00,113967156.00,113967156.00,0.00,203692.00,203692.00,114170848.00,0.00,57396135.00,57396135.00,0.00,102579.00,102579.00,57498714.00
2002,1,1,19991,America West Airlines Inc.,3,0.00,29426005.00,29426005.00,0.00,23011.00,23011.00,29449016.00,0.00,17385894.00,17385894.00,0.00,13573.00,13573.00,17399467.00
2002,1,1,20007,Atlas Air Inc.,2,0.00,154500.00,154500.00,0.00,792357.00,792357.00,946857.00,0.00,129780.00,129780.00,0.00,665580.00,665580.00,795360.00
2002,1,1,20017,Continental Micronesia,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2002,1,1,20046,Air Wisconsin Airlines Corp,2,0.00,4608140.00,4608140.00,0.00,0.00,0.00,4608140.00,0.00,3757751.00,3757751.00,0.00,0.00,0.00,3757751.00
2002,1,1,20057,Evergreen International Inc.,2,50884.00,301199.00,352083.00,0.00,7228135.00,7228135.00,7580218.00,70448.00,204363.00,274811.00,0.00,7228135.00,7228135.00,7502946.00
2002,1,1,20095,World Airways Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2002,1,1,20100,Polar Air Cargo Airways,2,0.00,0.00,0.00,0.00,15585.00,15585.00,15585.00,0.00,0.00,0.00,0.00,13715.00,13715.00,13715.00
2002,1,1,20107,Federal Express Corporation,3,0.00,58110840.00,58110840.00,0.00,1688708.00,1688708.00,59799548.00,0.00,31828000.00,31828000.00,0.00,937000.00,937000.00,32765000.00
2002,1,1,20108,Northern Air Cargo Inc.,1,438885.00,0.00,438885.00,13267.00,0.00,13267.00,452152.00,580591.00,0.00,580591.00,20780.00,0.00,20780.00,601371.00
2002,1,1,20147,TransMeridian Airlines,1,0.00,0.00,0.00,0.00,156727.00,156727.00,156727.00,0.00,0.00,0.00,0.00,153592.00,153592.00,153592.00
2002,1,1,20149,Florida West Airlines Inc.,1,0.00,0.00,0.00,0.00,44184.00,44184.00,44184.00,0.00,0.00,0.00,0.00,25553.00,25553.00,25553.00
2002,1,1,20151,Amerijet International,1,0.00,0.00,0.00,0.00,3701.00,3701.00,3701.00,0.00,0.00,0.00,0.00,3482.00,3482.00,3482.00
2002,1,1,20170,Mesaba Airlines,2,0.00,2062638.00,2062638.00,0.00,0.00,0.00,2062638.00,0.00,1722303.00,1722303.00,0.00,0.00,0.00,1722303.00
2002,1,1,20176,National Airlines,2,0.00,5396135.00,5396135.00,0.00,10538.00,10538.00,5406673.00,0.00,3120424.00,3120424.00,0.00,6094.00,6094.00,3126518.00
2002,1,1,20190,Southern Air Inc.,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2002,1,1,20192,Vanguard Airlines Inc.,2,0.00,3109064.00,3109064.00,0.00,0.00,0.00,3109064.00,0.00,2115566.00,2115566.00,0.00,0.00,0.00,2115566.00
2002,1,1,20193,Gemini Air Cargo Airways,2,0.00,442974.00,442974.00,0.00,170629.00,170629.00,613603.00,0.00,324977.00,324977.00,0.00,133201.00,133201.00,458178.00
2002,1,1,20194,Arrow Air Inc.,2,0.00,377607.00,377607.00,0.00,61173.00,61173.00,438780.00,0.00,260669.00,260669.00,0.00,57853.00,57853.00,318522.00
