YEAR,QUARTER,MONTH,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,TDOMT_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,NALA_COST,NDOM_COST,NDOMT_COST,TDOMT_COST
2014,1,1,19393,Southwest Airlines Co.,3,0.00,134238364.00,134238364.00,0.00,384458.00,384458.00,134622822.00,0.00,395145565.00,395145565.00,0.00,1187033.00,1187033.00,396332598.00
2014,1,1,19687,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,1,1,19690,Hawaiian Airlines Inc.,3,0.00,12054580.00,12054580.00,0.00,74583.00,74583.00,12129163.00,0.00,36626021.00,36626021.00,0.00,232621.00,232621.00,36858642.00
2014,1,1,19790,Delta Air Lines Inc.,3,0.00,119547931.00,119547931.00,0.00,1185161.00,1185161.00,120733092.00,0.00,357707147.00,357707147.00,0.00,4188612.00,4188612.00,361895759.00
2014,1,1,19805,American Airlines Inc.,3,0.00,104799619.00,104799619.00,0.00,327910.00,327910.00,105127529.00,0.00,368876252.00,368876252.00,0.00,979299.00,979299.00,369855551.00
2014,1,1,19874,Air Transport International,2,0.00,0.00,0.00,0.00,25921.00,25921.00,25921.00,0.00,0.00,0.00,0.00,96684.00,96684.00,96684.00
2014,1,1,19917,United Parcel Service,3,0.00,30997000.00,30997000.00,0.00,0.00,0.00,30997000.00,0.00,93170000.00,93170000.00,0.00,0.00,0.00,93170000.00
2014,1,1,19930,Alaska Airlines Inc.,3,1566811.00,29478245.00,31045056.00,20737.00,27695.00,48432.00,31093488.00,4706675.00,99984505.00,104691180.00,62294.00,81215.00,143509.00,104834689.00
2014,1,1,19977,United Air Lines Inc.,3,0.00,113692429.00,113692429.00,0.00,474526.00,474526.00,114166955.00,0.00,339592092.00,339592092.00,0.00,1921872.00,1921872.00,341513964.00
2014,1,1,20007,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,5090422.00,5090422.00,5090422.00,0.00,0.00,0.00,0.00,16196366.00,16196366.00,16196366.00
2014,1,1,20046,Air Wisconsin Airlines Corp,2,0.00,5847204.00,5847204.00,0.00,0.00,0.00,5847204.00,0.00,18701286.00,18701286.00,0.00,0.00,0.00,18701286.00
2014,1,1,20095,World Airways Inc.,2,0.00,0.00,0.00,0.00,165709.00,165709.00,165709.00,0.00,0.00,0.00,0.00,553563.00,553563.00,553563.00
2014,1,1,20100,Polar Air Cargo Airways,2,0.00,1859733.00,1859733.00,0.00,0.00,0.00,1859733.00,0.00,5658641.00,5658641.00,0.00,0.00,0.00,5658641.00
2014,1,1,20107,Federal Express Corporation,3,0.00,56605300.00,56605300.00,2863.00,1586723.00,1589586.00,58194886.00,0.00,171772000.00,171772000.00,9000.00,4882000.00,4891000.00,176663000.00
2014,1,1,20108,Northern Air Cargo Inc.,1,343763.00,0.00,343763.00,28657.00,6621.00,35278.00,379041.00,1061971.00,0.00,1061971.00,88954.00,100262.00,189216.00,1251187.00
2014,1,1,20149,Florida West Airlines Inc.,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,1,1,20151,Amerijet International,2,0.00,0.00,0.00,0.00,24687.00,24687.00,24687.00,0.00,0.00,0.00,0.00,79484.00,79484.00,79484.00
2014,1,1,20166,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,201049.00,201049.00,201049.00,0.00,0.00,0.00,0.00,732970.00,732970.00,732970.00
2014,1,1,20169,Lynden Air Cargo Airlines,2,88999.00,0.00,88999.00,16734.00,44218.00,60952.00,149951.00,305366.00,0.00,305366.00,58771.00,122090.00,180861.00,486227.00
2014,1,1,20177,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,1,1,20190,Southern Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,1,1,20195,Sky Lease Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,1,1,20203,Falcon Air Express,1,0.00,0.00,0.00,0.00,34000.00,34000.00,34000.00,0.00,0.00,0.00,0.00,2359594.00,2359594.00,2359594.00
2014,1,1,20207,Casino Express,1,0.00,0.00,0.00,0.00,15177.00,15177.00,15177.00,0.00,0.00,0.00,0.00,68296.00,68296.00,68296.00
2014,1,1,20287,Island Air Hawaii,1,0.00,123448.00,123448.00,0.00,0.00,0.00,123448.00,0.00,425298.00,425298.00,0.00,0.00,0.00,425298.00
2014,1,1,20304,SkyWest Airlines Inc.,3,0.00,3825778.00,3825778.00,0.00,0.00,0.00,3825778.00,0.00,13373374.00,13373374.00,0.00,0.00,0.00,13373374.00
2014,1,1,20308,Centurion Cargo Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,1,1,20355,US Airways Inc.,3,0.00,71626839.00,71626839.00,0.00,418742.00,418742.00,72045581.00,0.00,214200254.00,214200254.00,0.00,1251776.00,1251776.00,215452030.00
2014,1,1,20363,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,1,1,20366,ExpressJet Airlines Inc.,3,0.00,600874.00,600874.00,0.00,0.00,0.00,600874.00,0.00,2117270.00,2117270.00,0.00,0.00,0.00,2117270.00
2014,1,1,20368,Allegiant Air,2,0.00,9262792.00,9262792.00,0.00,941523.00,941523.00,10204315.00,0.00,30120988.00,30120988.00,0.00,3128140.00,3128140.00,33249128.00
2014,1,1,20370,Kalitta Air LLC,3,0.00,0.00,0.00,0.00,451726.00,451726.00,451726.00,0.00,0.00,0.00,0.00,1428753.00,1428753.00,1428753.00
2014,1,1,20372,Kalitta Charters II,1,0.00,0.00,0.00,0.00,169325.00,169325.00,169325.00,0.00,0.00,0.00,0.00,621607.00,621607.00,621607.00
2014,1,1,20377,Omni Air Express,2,0.00,0.00,0.00,0.00,412781.00,412781.00,412781.00,0.00,0.00,0.00,0.00,856863.00,856863.00,856863.00
