YEAR,QUARTER,MONTH,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,TDOMT_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,NALA_COST,NDOM_COST,NDOMT_COST,TDOMT_COST
2016,1,1,,,1,0.00,0.00,0.00,0.00,3000.00,3000.00,3000.00,0.00,0.00,0.00,0.00,5100.00,5100.00,5100.00
2016,1,1,19393,Southwest Airlines Co.,3,0.00,152934872.00,152934872.00,0.00,324287.00,324287.00,153259159.00,0.00,275515401.00,275515401.00,0.00,424338.00,424338.00,275939739.00
2016,1,1,19687,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,1,1,19690,Hawaiian Airlines Inc.,3,0.00,13941595.00,13941595.00,0.00,0.00,0.00,13941595.00,0.00,15802368.00,15802368.00,0.00,0.00,0.00,15802368.00
2016,1,1,19790,Delta Air Lines Inc.,3,0.00,137682215.00,137682215.00,0.00,1635400.00,1635400.00,139317615.00,0.00,187259219.00,187259219.00,0.00,3116030.00,3116030.00,190375249.00
2016,1,1,19805,American Airlines Inc.,3,0.00,174110023.00,174110023.00,0.00,656302.00,656302.00,174766325.00,0.00,195098544.00,195098544.00,0.00,707818.00,707818.00,195806362.00
2016,1,1,19874,Air Transport International,2,0.00,0.00,0.00,0.00,24211.00,24211.00,24211.00,0.00,0.00,0.00,0.00,42347.00,42347.00,42347.00
2016,1,1,19917,United Parcel Service,3,0.00,32138000.00,32138000.00,0.00,0.00,0.00,32138000.00,0.00,34098000.00,34098000.00,0.00,0.00,0.00,34098000.00
2016,1,1,19930,Alaska Airlines Inc.,3,1406382.00,35101051.00,36507433.00,23188.00,66748.00,89936.00,36597369.00,1660263.00,44067003.00,45727266.00,27374.00,73120.00,100494.00,45827760.00
2016,1,1,19977,United Air Lines Inc.,3,0.00,105832738.00,105832738.00,0.00,983439.00,983439.00,106816177.00,0.00,116933634.00,116933634.00,0.00,1386596.00,1386596.00,118320230.00
2016,1,1,20007,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,4850893.00,4850893.00,4850893.00,0.00,0.00,0.00,0.00,8575368.00,8575368.00,8575368.00
2016,1,1,20046,Air Wisconsin Airlines Corp,2,0.00,6016332.00,6016332.00,0.00,0.00,0.00,6016332.00,0.00,7953100.00,7953100.00,0.00,0.00,0.00,7953100.00
2016,1,1,20100,Polar Air Cargo Airways,3,0.00,2743245.00,2743245.00,0.00,0.00,0.00,2743245.00,0.00,3475089.00,3475089.00,0.00,0.00,0.00,3475089.00
2016,1,1,20107,Federal Express Corporation,3,0.00,56549784.00,56549784.00,0.00,926006.00,926006.00,57475790.00,0.00,58229000.00,58229000.00,0.00,1007000.00,1007000.00,59236000.00
2016,1,1,20108,Northern Air Cargo Inc.,1,330685.00,0.00,330685.00,21115.00,82577.00,103692.00,434377.00,436594.00,0.00,436594.00,24777.00,131816.00,156593.00,593187.00
2016,1,1,20149,Florida West Airlines Inc.,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,1,1,20151,Amerijet International,2,0.00,0.00,0.00,0.00,272239.00,272239.00,272239.00,0.00,0.00,0.00,0.00,332977.00,332977.00,332977.00
2016,1,1,20166,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,58531.00,58531.00,58531.00,0.00,0.00,0.00,0.00,87972.00,87972.00,87972.00
2016,1,1,20169,Lynden Air Cargo Airlines,1,89510.00,0.00,89510.00,68963.00,28437.00,97400.00,186910.00,161258.00,0.00,161258.00,142816.00,63294.00,206110.00,367368.00
2016,1,1,20177,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,1,1,20190,Southern Air Inc.,2,0.00,821638.00,821638.00,0.00,0.00,0.00,821638.00,0.00,1725440.00,1725440.00,0.00,0.00,0.00,1725440.00
2016,1,1,20195,Sky Lease Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,1,1,20207,XTRA Airways,1,0.00,0.00,0.00,0.00,290899.00,290899.00,290899.00,0.00,0.00,0.00,0.00,494418.00,494418.00,494418.00
2016,1,1,20287,Island Air Hawaii,1,0.00,97142.00,97142.00,0.00,0.00,0.00,97142.00,0.00,116920.00,116920.00,0.00,0.00,0.00,116920.00
2016,1,1,20304,SkyWest Airlines Inc.,3,0.00,5444514.00,5444514.00,0.00,0.00,0.00,5444514.00,0.00,8161174.00,8161174.00,0.00,0.00,0.00,8161174.00
2016,1,1,20308,Centurion Cargo Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,1,1,20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.00,0.00,0.00,0.00,48403.00,48403.00,48403.00,0.00,0.00,0.00,0.00,123588.00,123588.00,123588.00
2016,1,1,20363,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,1,1,20366,ExpressJet Airlines Inc.,3,0.00,81827.00,81827.00,0.00,0.00,0.00,81827.00,0.00,159104.00,159104.00,0.00,0.00,0.00,159104.00
2016,1,1,20368,Allegiant Air,3,0.00,11716758.00,11716758.00,0.00,547412.00,547412.00,12264170.00,0.00,14906048.00,14906048.00,0.00,744132.00,744132.00,15650180.00
2016,1,1,20370,Kalitta Air LLC,2,0.00,0.00,0.00,0.00,410148.00,410148.00,410148.00,0.00,0.00,0.00,0.00,611545.00,611545.00,611545.00
2016,1,1,20372,Kalitta Charters II,1,0.00,0.00,0.00,0.00,109805.00,109805.00,109805.00,0.00,0.00,0.00,0.00,185000.00,185000.00,185000.00
2016,1,1,20377,Omni Air Express,2,0.00,0.00,0.00,0.00,427170.00,427170.00,427170.00,0.00,0.00,0.00,0.00,717850.00,717850.00,717850.00
2016,1,1,20378,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,1,1,20397,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,1,1,20398,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
