YEAR,QUARTER,MONTH,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,TDOMT_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,NALA_COST,NDOM_COST,NDOMT_COST,TDOMT_COST
2009,1,1,19386,Northwest Airlines Inc.,3,0.00,52121005.00,52121005.00,0.00,852250.00,852250.00,52973255.00,0.00,-2045399.00,-2045399.00,0.00,2045399.00,2045399.00,0.00
2009,1,1,19393,Southwest Airlines Co.,3,0.00,117231115.00,117231115.00,0.00,346283.00,346283.00,117577398.00,0.00,236984251.00,236984251.00,0.00,574646.00,574646.00,237558897.00
2009,1,1,19687,Horizon Air,2,0.00,4860860.00,4860860.00,0.00,50079.00,50079.00,4910939.00,0.00,7217375.00,7217375.00,0.00,74747.00,74747.00,7292122.00
2009,1,1,19690,Hawaiian Airlines Inc.,3,0.00,10269322.00,10269322.00,0.00,0.00,0.00,10269322.00,0.00,15014200.00,15014200.00,0.00,0.00,0.00,15014200.00
2009,1,1,19704,Continental Air Lines Inc.,3,0.00,53703000.00,53703000.00,0.00,16000.00,16000.00,53719000.00,0.00,98566000.00,98566000.00,0.00,70000.00,70000.00,98636000.00
2009,1,1,19790,Delta Air Lines Inc.,3,0.00,85838182.00,85838182.00,0.00,133642.00,133642.00,85971824.00,0.00,243919127.00,243919127.00,0.00,379759.00,379759.00,244298886.00
2009,1,1,19805,American Airlines Inc.,3,0.00,130722948.00,130722948.00,0.00,145727.00,145727.00,130868675.00,0.00,256809410.00,256809410.00,0.00,230768.00,230768.00,257040178.00
2009,1,1,19874,Air Transport International,2,0.00,0.00,0.00,0.00,2829958.00,2829958.00,2829958.00,0.00,0.00,0.00,0.00,4866935.00,4866935.00,4866935.00
2009,1,1,19917,United Parcel Service,3,0.00,29700000.00,29700000.00,0.00,0.00,0.00,29700000.00,0.00,43883000.00,43883000.00,0.00,0.00,0.00,43883000.00
2009,1,1,19930,Alaska Airlines Inc.,3,1541090.00,22115334.00,23656424.00,24020.00,106075.00,130095.00,23786519.00,2383385.00,35054062.00,37437447.00,37148.00,168001.00,205149.00,37642596.00
2009,1,1,19977,United Air Lines Inc.,3,0.00,82126931.00,82126931.00,0.00,740380.00,740380.00,82867311.00,0.00,141768559.00,141768559.00,0.00,1245096.00,1245096.00,143013655.00
2009,1,1,20007,Atlas Air Inc.,3,0.00,641427.00,641427.00,300786.00,998090.00,1298876.00,1940303.00,0.00,1130280.00,1130280.00,721886.00,1758769.00,2480655.00,3610935.00
2009,1,1,20017,Continental Micronesia,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2009,1,1,20046,Air Wisconsin Airlines Corp,2,0.00,6169520.00,6169520.00,0.00,0.00,0.00,6169520.00,0.00,11485382.00,11485382.00,0.00,0.00,0.00,11485382.00
2009,1,1,20057,Evergreen International Inc.,2,0.00,0.00,0.00,0.00,29437.00,29437.00,29437.00,0.00,0.00,0.00,0.00,73298.00,73298.00,73298.00
2009,1,1,20095,World Airways Inc.,2,0.00,0.00,0.00,0.00,37482.00,37482.00,37482.00,0.00,0.00,0.00,0.00,61279.00,61279.00,61279.00
2009,1,1,20100,Polar Air Cargo Airways,2,0.00,840562.00,840562.00,0.00,0.00,0.00,840562.00,0.00,1481183.00,1481183.00,0.00,0.00,0.00,1481183.00
2009,1,1,20107,Federal Express Corporation,3,0.00,58033309.00,58033309.00,0.00,683804.00,683804.00,58717113.00,0.00,83436000.00,83436000.00,0.00,991000.00,991000.00,84427000.00
2009,1,1,20108,Northern Air Cargo Inc.,1,368690.00,0.00,368690.00,30176.00,53484.00,83660.00,452350.00,588026.00,0.00,588026.00,48128.00,85303.00,133431.00,721457.00
